geoid,black,native,asian,PI,other,multi,hispanic,nonwhite,white,total,pct_nonwhite,pct_white,race_source_abbreviation,link_to_detailed_sourcing
1.81E+14,1443,5,5,0,82,5,238,1778,1487,3265,54.45635528,45.54364472,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180910426003013/
1.81E+14,2,2,0,0,2,0,6,12,148,160,7.5,92.5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180939510001021/
1.81E+14,49,0,0,0,2,0,5,56,120,176,31.81818182,68.18181818,tract,http://www.prisonersofthecensus.org/data/2010blocks/180950003001045/
1.81E+14,27,0,0,0,0,2,4,33,64,97,34.02061856,65.97938144,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/180950119002026/
1.81E+14,20,0,0,1,0,0,1,22,68,90,24.44444444,75.55555556,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/180950119002030/
1.81E+14,895,5,3,2,24,1,70,1000,916,1916,52.19206681,47.80793319,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/180950116001015/
1.81E+14,612,4,2,2,32,3,93,748,748,1496,50,50,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/180950116001016/
1.81E+14,122,0,0,0,2,2,6,132,42,174,75.86206897,24.13793103,tract,http://www.prisonersofthecensus.org/data/2010blocks/180973521002008/
1.81E+14,66,0,0,0,0,2,2,70,33,103,67.96116505,32.03883495,tract,http://www.prisonersofthecensus.org/data/2010blocks/180973533003002/
1.81E+14,83,0,0,0,3,4,10,100,77,177,56.49717514,43.50282486,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/180973542003081/
1.81E+14,662,0,2,0,0,2,19,685,341,1026,66.76413255,33.23586745,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/180973542003092/
1.81E+14,171,0,0,0,1,0,4,176,148,324,54.32098765,45.67901235,tract,http://www.prisonersofthecensus.org/data/2010blocks/180973545001000/
1.81E+14,79,0,0,0,0,0,0,79,81,160,49.375,50.625,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/180973562002000/
1.81E+14,491,2,2,0,34,24,115,668,284,952,70.16806723,29.83193277,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/180973562002008/
1.81E+14,37,1,0,0,0,2,3,43,62,105,40.95238095,59.04761905,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/180973910001063/
1.81E+14,31,0,2,0,1,0,3,37,28,65,56.92307692,43.07692308,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/180973910001100/
1.81E+14,35,0,0,0,1,0,3,39,87,126,30.95238095,69.04761905,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/180973910003143/
1.81E+14,2,0,0,0,2,0,3,7,0,7,100,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/180973606023001/
1.81E+14,17,0,0,0,1,0,1,19,50,69,27.53623188,72.46376812,tract,http://www.prisonersofthecensus.org/data/2010blocks/180973401112001/
1.81E+14,3,0,0,0,0,2,5,10,90,100,10,90,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/180990205001010/
1.81E+14,1141,6,2,2,33,2,174,1360,1798,3158,43.06523116,56.93476884,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181039529001067/
1.81E+14,11,3,0,0,0,0,4,18,71,89,20.2247191,79.7752809,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181039521004020/
1.81E+14,55,1,1,0,0,0,3,60,181,241,24.89626556,75.10373444,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181050001001005/
1.81E+14,0,0,0,0,0,0,0,0,2,2,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181050014025015/
1.81E+14,11,0,0,0,0,3,10,24,162,186,12.90322581,87.09677419,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181079571001004/
1.81E+14,4,0,0,0,1,3,3,11,217,228,4.824561404,95.1754386,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181095107021100/
1.81E+14,1,1,0,0,0,0,3,5,35,40,12.5,87.5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181111007001077/
1.81E+14,2,0,0,0,0,0,19,21,155,176,11.93181818,88.06818182,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181139724004014/
1.81E+14,32,0,2,0,2,0,7,43,108,151,28.47682119,71.52317881,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181139726001044/
1.81E+14,4,0,0,0,0,0,0,4,75,79,5.063291139,94.93670886,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181179517003033/
1.81E+14,0,0,0,0,0,0,0,0,62,62,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181199558002047/
1.81E+14,4,0,0,0,0,1,1,6,82,88,6.818181818,93.18181818,remaining,http://www.prisonersofthecensus.org/data/2010blocks/181210303003004/
1.81E+14,337,3,0,0,23,2,33,398,922,1320,30.15151515,69.84848485,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/181210303004003/
1.81E+14,2,0,0,0,0,0,3,5,68,73,6.849315068,93.15068493,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181210304004023/
1.81E+14,429,0,5,0,9,0,26,469,863,1332,35.21021021,64.78978979,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181239522003002/
1.81E+14,0,0,0,0,0,0,0,0,29,29,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181239526001067/
1.81E+14,8,0,0,0,1,0,1,10,64,74,13.51351351,86.48648649,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181259540003082/
1.81E+14,65,3,0,0,0,2,56,126,382,508,24.80314961,75.19685039,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181270510023099/
1.81E+14,5,0,0,0,0,0,0,5,49,54,9.259259259,90.74074074,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181290405003078/
1.81E+14,7,1,0,0,0,3,1,12,105,117,10.25641026,89.74358974,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181319590002042/
1.81E+14,21,0,0,0,0,1,2,24,149,173,13.87283237,86.12716763,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181339563005018/
1.81E+14,1099,4,2,3,56,7,111,1282,1407,2689,47.67571588,52.32428412,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181339566003009/
1.81E+14,1,0,0,0,0,0,8,9,91,100,9,91,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181359518002049/
1.81E+14,5,0,0,0,0,1,1,7,75,82,8.536585366,91.46341463,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181379688002030/
1.81E+14,0,0,0,0,1,0,4,5,39,44,11.36363636,88.63636364,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181399744003022/
1.81E+14,329,1,2,0,0,5,41,378,214,592,63.85135135,36.14864865,tract,http://www.prisonersofthecensus.org/data/2010blocks/181410027001003/
1.81E+14,37,1,0,0,0,0,1,39,63,102,38.23529412,61.76470588,tract,http://www.prisonersofthecensus.org/data/2010blocks/181410033004003/
1.81E+14,0,0,0,0,0,0,0,0,8,8,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181439670001023/
1.81E+14,0,0,0,0,0,0,5,5,86,91,5.494505495,94.50549451,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181439671003023/
1.81E+14,14,0,0,0,3,3,7,27,189,216,12.5,87.5,tract,http://www.prisonersofthecensus.org/data/2010blocks/181457106022008/
1.81E+14,3,0,0,0,0,0,2,5,55,60,8.333333333,91.66666667,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181479531002036/
1.82E+14,4,1,0,0,0,0,7,12,102,114,10.52631579,89.47368421,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181519714002024/
1.82E+14,927,4,1,1,17,1,104,1055,1130,2185,48.28375286,51.71624714,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181530505002055/
1.82E+14,0,0,0,0,0,0,0,0,42,42,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181559659002043/
1.82E+14,81,2,0,0,15,6,35,139,369,508,27.36220472,72.63779528,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181570001002004/
1.82E+14,15,0,0,0,12,0,12,39,105,144,27.08333333,72.91666667,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181570108002016/
1.82E+14,0,0,0,0,0,0,0,0,35,35,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181590204005020/
1.82E+14,0,0,0,0,2,0,1,3,15,18,16.66666667,83.33333333,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181619607004011/
1.82E+14,231,0,0,0,0,0,8,239,452,691,34.58755427,65.41244573,tract,http://www.prisonersofthecensus.org/data/2010blocks/181630035002010/
1.82E+14,73,0,0,0,6,0,11,90,227,317,28.39116719,71.60883281,tract,http://www.prisonersofthecensus.org/data/2010blocks/181670111005012/
1.82E+14,588,18,4,0,0,3,254,867,347,1214,71.41680395,28.58319605,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/181670112004100/
1.82E+14,994,47,12,0,0,6,368,1427,637,2064,69.1375969,30.8624031,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/181670112004106/
1.82E+14,2,0,1,0,0,1,4,8,101,109,7.339449541,92.66055046,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181691028003021/
1.82E+14,1,0,0,0,0,0,0,1,25,26,3.846153846,96.15384615,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181719510004085/
1.82E+14,3,1,0,0,1,1,2,8,57,65,12.30769231,87.69230769,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181730305003001/
1.82E+14,0,0,0,0,0,0,6,6,71,77,7.792207792,92.20779221,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181759676003027/
1.82E+14,47,0,0,0,3,0,3,53,243,296,17.90540541,82.09459459,tract,http://www.prisonersofthecensus.org/data/2010blocks/181770002001034/
1.82E+14,0,0,0,0,0,0,0,0,6,6,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181770008002002/
1.82E+14,4,0,0,0,0,0,2,6,98,104,5.769230769,94.23076923,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181790406001021/
1.82E+14,0,1,0,0,1,3,4,9,99,108,8.333333333,91.66666667,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181819585002199/
1.82E+14,1,1,0,0,1,0,1,4,55,59,6.779661017,93.22033898,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181830504001044/
1.82E+14,4,0,0,0,3,3,6,16,100,116,13.79310345,86.20689655,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181830505002012/
1.90E+14,0,0,0,0,0,0,0,0,1,1,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190019603002079/
1.90E+14,0,0,0,0,0,0,0,0,4,4,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190039502001074/
1.90E+14,13,0,0,1,0,1,3,18,43,61,29.50819672,70.49180328,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190059604002156/
1.90E+14,0,0,0,0,0,0,0,0,5,5,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190059603002046/
1.90E+14,1,0,0,0,0,0,0,1,14,15,6.666666667,93.33333333,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190079503002016/
1.90E+14,0,0,0,0,0,0,0,0,3,3,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190090702003062/
1.90E+14,1,0,0,0,0,0,0,1,9,10,10,90,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190119603002093/
1.90E+14,57,1,0,0,0,3,6,67,85,152,44.07894737,55.92105263,tract,http://www.prisonersofthecensus.org/data/2010blocks/190130001002047/
1.90E+14,1,0,0,0,0,0,0,1,7,8,12.5,87.5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190150204002018/
1.90E+14,5,0,1,0,1,0,3,10,18,28,35.71428571,64.28571429,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190170041001029/
1.90E+14,1,0,0,0,0,0,1,2,2,4,50,50,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190199505003024/
1.90E+14,3,0,2,0,1,0,6,12,9,21,57.14285714,42.85714286,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190219604001039/
1.90E+14,0,0,0,0,0,0,0,0,6,6,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190230703001126/
1.90E+14,0,0,0,0,0,0,1,1,10,11,9.090909091,90.90909091,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190279604003002/
1.90E+14,1,0,0,0,0,0,0,1,13,14,7.142857143,92.85714286,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190291905002159/
1.90E+14,4,0,1,0,0,0,2,7,16,23,30.43478261,69.56521739,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190314503003065/
1.90E+14,7,0,0,0,0,1,0,8,37,45,17.77777778,82.22222222,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190339507002009/
1.90E+14,4,2,0,0,0,0,1,7,40,47,14.89361702,85.10638298,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190339503003023/
1.90E+14,0,0,0,0,0,0,0,0,6,6,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190350801005043/
1.90E+14,4,0,0,0,0,0,1,5,11,16,31.25,68.75,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190399601001011/
1.90E+14,0,0,0,0,0,0,1,1,11,12,8.333333333,91.66666667,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190410803005015/
1.90E+14,0,0,0,0,0,0,0,0,9,9,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190430703002040/
1.90E+14,6,0,0,0,0,0,0,6,26,32,18.75,81.25,tract,http://www.prisonersofthecensus.org/data/2010blocks/190450001001013/
1.90E+14,0,0,0,0,4,0,8,12,1,13,92.30769231,7.692307692,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190470704005018/
1.90E+14,1,1,0,0,3,1,8,14,23,37,37.83783784,62.16216216,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190490507001046/
1.91E+14,0,0,0,0,0,0,0,0,1,1,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190539603001100/
1.91E+14,20,0,0,0,0,0,4,24,39,63,38.0952381,61.9047619,tract,http://www.prisonersofthecensus.org/data/2010blocks/190570004002003/
1.91E+14,24,0,1,0,0,0,3,28,41,69,40.57971014,59.42028986,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190570007002011/
1.91E+14,0,0,0,0,0,0,1,1,9,10,10,90,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190594505004046/
1.91E+14,15,1,0,0,1,2,4,23,68,91,25.27472527,74.72527473,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/190610001001050/
1.91E+14,65,0,0,1,0,0,8,74,85,159,46.5408805,53.4591195,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/190610001002001/
1.91E+14,1,0,0,0,0,0,1,2,5,7,28.57142857,71.42857143,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190630704003033/
1.91E+14,5,1,0,0,4,0,4,14,35,49,28.57142857,71.42857143,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/190650801001029/
1.91E+14,7,0,0,0,0,0,1,8,18,26,30.76923077,69.23076923,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/190650801002061/
1.91E+14,0,0,0,0,0,0,0,0,7,7,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190719702003076/
1.91E+14,0,0,0,0,0,0,1,1,2,3,33.33333333,66.66666667,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190730802002058/
1.91E+14,0,0,0,0,0,0,1,1,6,7,14.28571429,85.71428571,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190779503002082/
1.91E+14,0,0,0,0,0,0,1,1,12,13,7.692307692,92.30769231,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190799603003022/
1.91E+14,0,0,0,0,0,0,0,0,3,3,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190812701002015/
1.91E+14,6,0,0,0,0,5,35,46,16,62,74.19354839,25.80645161,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190834806002013/
1.91E+14,0,0,0,0,0,0,0,0,7,7,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190852903002034/
1.91E+14,0,1,0,0,1,0,2,4,4,8,50,50,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/190879704001011/
1.91E+14,119,23,7,3,33,27,91,303,654,957,31.66144201,68.33855799,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/190879704002044/
1.91E+14,2,0,0,0,0,0,0,2,7,9,22.22222222,77.77777778,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190899601004026/
1.91E+14,0,0,0,0,0,0,0,0,1,1,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190919703001021/
1.91E+14,5,1,0,0,1,1,4,12,21,33,36.36363636,63.63636364,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190959602003080/
1.91E+14,0,0,0,0,0,0,0,0,5,5,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190979505003013/
1.91E+14,3,0,1,0,0,0,0,4,38,42,9.523809524,90.47619048,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190990409003013/
1.91E+14,295,10,8,2,0,1,45,361,795,1156,31.2283737,68.7716263,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190990408001074/
1.91E+14,1,0,0,0,0,0,0,1,8,9,11.11111111,88.88888889,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191010903003077/
1.91E+14,158,18,5,1,10,6,49,247,695,942,26.22080679,73.77919321,remaining,http://www.prisonersofthecensus.org/data/2010blocks/191030003011002/
1.91E+14,16,0,0,0,0,0,0,16,37,53,30.18867925,69.81132075,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191030003012019/
1.91E+14,36,0,1,0,0,0,7,44,28,72,61.11111111,38.88888889,tract,http://www.prisonersofthecensus.org/data/2010blocks/191030021001032/
1.91E+14,338,16,14,2,1,1,62,434,612,1046,41.49139579,58.50860421,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191050703002020/
1.91E+14,0,0,0,0,0,0,0,0,7,7,0,100,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191050703002031/
1.91E+14,0,0,0,0,0,0,0,0,2,2,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191070803003033/
1.91E+14,0,0,0,0,0,0,1,1,11,12,8.333333333,91.66666667,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191099504002014/
1.91E+14,3,0,0,0,0,0,0,3,23,26,11.53846154,88.46153846,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191114902003088/
1.91E+14,16,0,0,0,0,0,1,17,36,53,32.0754717,67.9245283,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191114905001036/
1.91E+14,329,13,1,0,0,2,62,407,595,1002,40.61876248,59.38123752,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191114902002025/
1.91E+14,87,4,0,0,9,6,17,123,195,318,38.67924528,61.32075472,tract,http://www.prisonersofthecensus.org/data/2010blocks/191130022001059/
1.91E+14,37,4,0,0,0,1,3,45,126,171,26.31578947,73.68421053,tract,http://www.prisonersofthecensus.org/data/2010blocks/191130029004016/
1.91E+14,0,0,0,0,0,0,2,2,1,3,66.66666667,33.33333333,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191154501003144/
1.91E+14,0,0,0,0,0,0,2,2,15,17,11.76470588,88.23529412,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191199502004032/
1.91E+14,1,0,0,0,0,0,0,1,7,8,12.5,87.5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191210602001009/
1.91E+14,1,0,0,0,0,0,0,1,15,16,6.25,93.75,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191239506001020/
1.91E+14,1,0,0,0,0,0,0,1,23,24,4.166666667,95.83333333,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191250304021044/
1.91E+14,4,2,0,0,0,0,5,11,39,50,22,78,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191279510002004/
1.91E+14,36,0,2,0,1,0,11,50,91,141,35.46099291,64.53900709,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191279503001045/
1.91E+14,0,0,0,0,0,0,1,1,7,8,12.5,87.5,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191290403021054/
1.91E+14,10,2,2,0,1,3,2,20,281,301,6.644518272,93.35548173,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191290403023087/
1.91E+14,2,0,0,0,0,0,5,7,14,21,33.33333333,66.66666667,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191315603003006/
